174,331. Govt: Primary School Lalopatay,,,Qulangai P/Bala,12040113,,,339,339,0,3,3
"",,,,12040114,,,306,306,,,,
"",,,,12040115,,,264,264,,,,
175,332. Govt: Primary School Qalangai,,,Qadam Khela,12040111,,625,487,"1,112",2,2,4
176,333. Govt: Girls Pry: School Qalangai,,,Qadam Khela,12040116,,752,590,"1,342",2,2,4
177,334. Govt: Primary School Hisar Kalay,,,Qadam Khela,12040112,,459,392,851,1,1,2
1,"1. Govt Middle School Monawar Shah kalyZangal patay Skhakot",,,"Sakhakot Jadeed(Zangal Patay)",13020101,,353,294,647,1,1,2
2,"2. Govt Girls Higher Secondary SchoolSakhakot (P.S-1)",,,"Sakhakot Jadeed(Alifay Kali",13020110,,614,470,"1,084",2,2,4
3,"3. Govt. Girls Higher Secondary SchoolSakhakot (P.S-2)",,,Sakhakot Jadeed,13020111,,694,505,"1,199",2,2,4
"",,,,13020114,,290,216,506,,,,
4,"4. Govt High School, Kharki Dehri (P.S-1)",,,"Sakhakot Jadeed (Kharki Dehri)",13020102,,486,,486,4,0,4
"",,,,13020104,,713,,713,,,,
5,"5. Govt High School, Kharki Dehri (PS-2)",,,"Sakhakot Jadeed (Kharki Dehri)",13020102,,,341,341,0,3,3
"",,,,13020104,,,510,510,,,,
6,6. Govt Middle School Akram Abad,,,"Sakhakot Jadeed (Prangay )",13020105,,523,376,899,2,2,4
"",,,,13020106,,343,243,586,,,,
7,7. Govt Primary School Mali Khel,,,"Sakhakot Jadeed(Mali Khel )",13020108,,486,406,892,1,1,2
"",,13020103,,517,363,880,,,,,,
"",,,,13020113,,267,205,472,,,,
9,9. Govt Girls Primary School Sarki,,,"Sakhakot Jadeed(Sarki Bala )",13020112,,1011,,"1,011",3,0,3
10,10. Govt. Primary School Sarki Bala,,,"Sakhakot JadeedSarki Bala",13020112,,,784,784,0,2,2
11,11. Govt High School Prangay,,,"Sakhakot Jadeed(Prangay )",13020109,,409,324,733,1,1,2
12,12. Govt Primary School Latify Colony,,,"Sakhakot Jadeed(Latify Killi)",13020107,,791,569,"1,360",2,2,4
13,13. Govt Primary School Khan Gari,,,"Sakhakot Khas(Khan Gari)",13010101,,678,,678,4,0,4
"",,,,13010102,,377,,377,,,,
"",,,,13010103,,243,,243,,,,
14,14. Govt Girls Primary School Khan Gari,,,"Sakhakot Khas(Khan Gari)",13010101,,,487,487,0,3,3
"",,,,13010102,,,286,286,,,,
"",,,,13010103,,,186,186,,,,
15,"15. Govt Primary School Pir MehmoodShah Killi Bama Dheri",,,"Sakhakot Khas(Khan Gari)",13010115,,451,298,749,2,2,4
"",,,,13010116,,433,310,743,,,,
16,"16. Govt Girls Primary School No. 2Sakhkot",,,Sakhakot Khas,13010104,,525,323,848,2,2,4
"",,,,13010105,,161,132,293,,,,
