"Sr.No.",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voters onthe electoral roll incase electoral areis bifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
Muhammad Ali Magsee,252060111,--,--,--,0,14,14,,,,,
Total,,--,--,--,0,925,925,,,,,
"Sr.No.",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,,
1,2,3,4,5,6,7,8,9,10,11,12,13
294,"Govt. Boys Primary School Bahudi PurQureshian  (Male)  (P)*",Bahodi Pur Qureshian,252060106,--,--,--,582,0,582,3,0,3
"",Bahodi Pur Qureshian,252060107,--,--,--,523,0,523,,,,
"",Total,,--,--,--,"1,816",0,"1,816",,,,
295,"Govt. Boys Primary School Bahudi PurQureshian  (Female)  (P)*",Bahodi Pur Qureshian,252060105,--,--,--,0,384,384,0,2,2
Bahodi Pur Qureshian,252060106,--,--,--,0,302,302,,,,,
Bahodi Pur Qureshian,252060107,--,--,--,0,306,306,,,,,
Total,,--,--,--,0,992,992,,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voters onthe electoral roll incase electoral are isbifurcated",,,,,,,,
"",Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,,
1,2,3,4,5,6,7,8,9,10,11,12,13
1,"Govt. Boys High School Hassan Abad(Rajan Pur Khurd) (Male)",Rajan Pur Khurd,252100101,--,--,--,761,0,761,3,0,3
"",Rajan Pur Khurd,252100102,--,--,--,385,0,385,,,,
"",Rajan Pur Khurd,252100103,--,--,--,252,0,252,,,,
"",Total,,--,--,--,"1,398",0,"1,398",,,,
2,"Govt. Boys High School Hassan Abad(Rajan Pur Khurd) (Female)",Rajan Pur Khurd,252100101,--,--,--,0,466,466,0,2,2
Rajan Pur Khurd,252100102,--,--,--,0,256,256,,,,,
Rajan Pur Khurd,252100103,--,--,--,0,180,180,,,,,
Total,,--,--,--,0,902,902,,,,,
Rajan Pur Khurd,252100104,--,--,--,188,132,320,,,,,
Rajan Pur Khurd,252100105,--,--,--,106,64,170,,,,,
Rajan Pur Khurd,252100106,--,--,--,140,95,235,,,,,
"","No. & Name of Polling StationsGovt. Girls High School Hassan Abad",In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male1,Female1,Total2,
1,2,3,4,5,6,7,8,9,10,11,12,13
"",,Total,,--,--,--,595,387,982,,,
4,Govt. Boys High School Rajan Pur Kalan,Rajan Pur Kalan,252100110,--,--,--,802,551,"1,353",2,2,4
"",,Rajan Pur Kalan,252100111,--,--,--,242,163,405,,,
"",,Rajan Pur Kalan,252100112,--,--,--,242,156,398,,,
"",,Total,,--,--,--,"1,286",870,"2,156",,,
5,"Govt. Girls High School Rajan Pur KallanPrimary Portion",Rajan Pur Kalan,252100108,--,--,--,603,372,975,2,1,3
"",,Rajan Pur Kalan,252100113,--,--,--,119,61,180,,,
"",,Total,,--,--,--,722,433,"1,155",,,
6,"Govt. Boys High School Rajan Pur KalanPrimary Portion",Rajan Pur Kalan,252100109,--,--,--,"1,066",747,"1,813",2,2,4
7,"Govt. Boys Primary School Dera Dahran(Male)  (P)*",Dera Daheran,252100801,--,--,--,774,0,774,3,0,3
"",,Dera Daheran,252100802,--,--,--,762,0,762,,,
"",,Total,,--,--,--,"1,536",0,"1,536",,,
8,"Govt. Boys Primary School Dera Dahran(Female)  (P)*",Dera Daheran,252100801,--,--,--,0,631,631,0,2,2
"",,Dera Daheran,252100802,--,--,--,0,462,462,,,
"",,Total,,--,--,--,0,"1,093","1,093",,,
9,"Govt. Boys Primary School Jind WaddaDahar (Male)  (P)*",Jind Wada Dahar,252100701,--,--,--,678,0,678,4,0,4
"",,Jind Wada Dahar,252100702,--,--,--,990,0,990,,,
"",,Jind Wada Dahar,252100703,--,--,--,174,0,174,,,
"",,Total,,--,--,--,"1,842",0,"1,842",,,
10,"Govt. Boys Primary School Jind WaddaDahar (Female) (P)*",Jind Wada Dahar,252100701,--,--,--,0,534,534,0,3,3
"",,Jind Wada Dahar,252100702,--,--,--,0,801,801,,,
"",,Jind Wada Dahar,252100703,--,--,--,0,157,157,,,
"",,Total,,--,--,--,0,"1,492","1,492",,,
11,Govt. Girls Primary School Bangla Shareen,Shareen,252100704,--,--,--,697,514,"1,211",2,1,3
Shareen,252100705,--,--,--,203,133,336,,,,,
Total,,--,--,--,900,647,"1,547",,,,,
Shareen,252100706,--,--,--,671,510,"1,181",,,,,
"","No. & Name of Polling StationsGovt. Boys Primary School Bangla Shareen",In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,"(P)*2",3,4,5,6,7,8,9,10,11,12,13
"",,Total,,--,--,--,798,601,"1,399",,,
13,"Govt. Boys Elementary School Kot KaramKhan (Male)  (P)*",Kot Karam Khan,252100805,--,--,--,733,0,733,2,0,2
"",,Kot Karam Khan,252100806,--,--,--,256,0,256,,,
"",,Total,,--,--,--,989,0,989,,,
14,"Govt. Boys Elementary School Kot KaramKhan (Female)  (P)*",Kot Karam Khan,252100805,--,--,--,0,614,614,0,2,2
"",,Kot Karam Khan,252100806,--,--,--,0,214,214,,,
"",,Total,,--,--,--,0,828,828,,,
15,"Govt. Boys Primary School Ahmed WahNear Pul Khedo (Male)  (P)*",Kot Karam Khan,252100803,--,--,--,436,0,436,2,0,2
"",,Kot Karam Khan,252100804,--,--,--,833,0,833,,,
"",,Total,,--,--,--,"1,269",0,"1,269",,,
16,"Govt. Boys Primary School Ahmed WahNear Pul Khedo (Female)  (P)*",Kot Karam Khan,252100803,--,--,--,0,325,325,0,2,2
"",,Kot Karam Khan,252100804,--,--,--,0,638,638,,,
"",,Total,,--,--,--,0,963,963,,,
17,"Govt. Girls Primary School Kot Karam Khan(P)*",Kot Karam Khan,252100807,--,--,--,569,431,"1,000",2,1,3
"",,Kot Karam Khan,252100808,--,--,--,195,137,332,,,
"",,Kot Karam Khan,252100809,--,--,--,114,79,193,,,
"",,Total,,--,--,--,878,647,"1,525",,,
18,"Govt. Boys Primary School Kacha Mahazi(P)*",Kacha Mahazi,252101005,--,--,--,497,338,835,2,1,3
Chak No. 46/NP,252101006,--,--,--,330,256,586,,,,,
Total,,--,--,--,827,594,"1,421",,,,,
Bait Allah Wasaya,252101001,--,--,--,486,0,486,,,,,
Muslim Abad,252101002,--,--,--,194,0,194,,,,,
Muslim Abad,252101003,--,--,--,301,0,301,,,,,
"","No. & Name of Polling StationsGovt. Boys Primary School Muslim Abad",In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male2,Female0,Total2,
1,2,3,4,5,6,7,8,9,10,11,12,13
"",,Total,,--,--,--,"1,248",0,"1,248",,,
20,"Govt. Boys Primary School Muslim Abad(Female)",Bait Allah Wasaya,252101001,--,--,--,0,371,371,0,2,2
"",,Muslim Abad,252101002,--,--,--,0,126,126,,,
"",,Muslim Abad,252101003,--,--,--,0,275,275,,,
"",,Muslim Abad,252101004,--,--,--,0,191,191,,,
"",,Total,,--,--,--,0,963,963,,,
21,"Govt. Boys Elementary School MakhanBela (Male)",Makhan Bela,252101007,--,--,--,203,0,203,2,0,2
"",,Makhan Bela,252101008,--,--,--,379,0,379,,,
"",,Makhan Bela,252101009,--,--,--,280,0,280,,,
"",,Makhan Bela,252101010,--,--,--,334,0,334,,,
"",,Total,,--,--,--,"1,196",0,"1,196",,,
22,"Govt. Boys Elementary School MakhanBela (Female)",Makhan Bela,252101007,--,--,--,0,194,194,0,2,2
"",,Makhan Bela,252101008,--,--,--,0,314,314,,,
"",,Makhan Bela,252101009,--,--,--,0,269,269,,,
"",,Makhan Bela,252101010,--,--,--,0,141,141,,,
"",,Total,,--,--,--,0,918,918,,,
23,"Govt. Boys Primary School Mud Manthar(Male)",Mud Manthar,252100901,--,--,--,730,0,730,2,0,2
"",,Mud Manthar,252100902,--,--,--,395,0,395,,,
"",,Mud Manthar,252100903,--,--,--,144,0,144,,,
"",,Total,,--,--,--,"1,269",0,"1,269",,,
24,"Govt. Primary School Basti Karim AbadMouza Mud Manthar (Female)",Mud Manthar,252100901,--,--,--,0,536,536,0,2,2
Mud Manthar,252100902,--,--,--,0,252,252,,,,,
Mud Manthar,252100903,--,--,--,0,88,88,,,,,
Total,,--,--,--,0,876,876,,,,,
Pahoran,252100904,--,--,--,226,0,226,,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
215,Govt. Boys Primary Sc2hool Pahoran (Male),3,4,5,6,7,8,9,10,121,102,123
"",,Pahoran,252100906,--,--,--,750,0,750,,,
"",,Total,,--,--,--,"1,307",0,"1,307",,,
26,"Govt. Boys Primary School Pahoran(Female)  (P)*",Pahoran,252100904,--,--,--,0,135,135,0,2,2
"",,Pahoran,252100905,--,--,--,0,178,178,,,
"",,Pahoran,252100906,--,--,--,0,476,476,,,
"",,Total,,--,--,--,0,789,789,,,
27,Govt. Boys Primary School Rasool Pur,Rasool Pur,252100907,--,--,--,283,210,493,2,2,4
"",,Rasool Pur,252100908,--,--,--,517,328,845,,,
"",,Rasool Pur,252100909,--,--,--,364,266,630,,,
"",,Total,,--,--,--,"1,164",804,"1,968",,,
28,"Govt. Boys Primary School Anwar AbadMouza Kurhman Singh (Male)  (P)*",Kurhman Singh,252100501,--,--,--,410,0,410,2,0,2
"",,Kurhman Singh,252100502,--,--,--,240,0,240,,,
"",,Kurhman Singh,252100503,--,--,--,527,0,527,,,
"",,Total,,--,--,--,"1,177",0,"1,177",,,
29,"Rural Health Center Anwar Abad (KurhmanSingh) (Female)  (P)*",Kurhman Singh,252100501,--,--,--,0,267,267,0,2,2
"",,Kurhman Singh,252100502,--,--,--,0,107,107,,,
"",,Kurhman Singh,252100503,--,--,--,0,424,424,,,
"",,Total,,--,--,--,0,798,798,,,
30,"Govt. Masjid Maktab School Dera SherMuhammad (Male)  (P)*",Sheenh Wala,252100504,--,--,--,248,0,248,2,0,2
Sheenh Wala,252100505,--,--,--,624,0,624,,,,,
Chak No. 48/A-NP,252100506,--,--,--,198,0,198,,,,,
Total,,--,--,--,"1,070",0,"1,070",,,,,
Sheenh Wala,252100504,--,--,--,0,188,188,,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
31,"Govt. Girls Elementary School, Sher Abad(Female)  (P)*",Sheenh Wala,252100505,--,--,--,0,377,377,0,2,2
"",,Chak No. 48/A-NP,252100506,--,--,--,0,112,112,,,
"",,Total,,--,--,--,0,677,677,,,
32,"Govt. Boys Primary School Qaisar Chauhan(Male)  (P)*",Qaisar Chohan,252101101,--,--,--,691,0,691,4,0,4
"",,Qaisar Chohan,252101102,--,--,--,407,0,407,,,
"",,Qaisar Chohan,252101103,--,--,--,608,0,608,,,
"",,Qaisar Chohan,252101104,--,--,--,353,0,353,,,
"",,Total,,--,--,--,"2,059",0,"2,059",,,
33,"Govt. Girls Primary School Qaisar Chauhan(Female)",Qaisar Chohan,252101101,--,--,--,0,481,481,0,3,3
"",,Qaisar Chohan,252101102,--,--,--,0,332,332,,,
"",,Qaisar Chohan,252101103,--,--,--,0,498,498,,,
"",,Qaisar Chohan,252101104,--,--,--,0,244,244,,,
"",,Total,,--,--,--,0,"1,555","1,555",,,
34,"Govt. Boys Primary School Fazal Abad(Rajan Pur Kallan)(P)*",Fazal Abad,252101105,--,--,--,358,206,564,2,1,3
"",,Fazal Abad,252101106,--,--,--,655,377,"1,032",,,
"",,Total,,--,--,--,"1,013",583,"1,596",,,
35,"Govt. Boys Primary School Kot Shehbaz(Karam Abad)",Karam Abad,252060403,--,--,--,377,313,690,1,1,2
36,"Govt. Boys Primary School Basti SaleemAbad Mouza Roshan Abad Near KLP Road",Roshan Abad,252060401,--,--,--,545,454,999,2,2,4
"",,Roshan Abad,252060402,--,--,--,297,237,534,,,
"",,Total,,--,--,--,842,691,"1,533",,,
37,"Govt. Boys Primary School Taj Pur MureedWala",Taj Pur Mureed Wala,252060304,--,--,--,334,190,524,2,2,4
Taj Pur Mureed Wala,252060305,--,--,--,526,305,831,,,,,
Taj Pur Mureed Wala,252060306,--,--,--,214,217,431,,,,,
Taj Pur Mureed Wala,252060307,--,--,--,114,105,219,,,,,
Total,,--,--,--,"1,188",817,"2,005",,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
38,"Govt. Boys Primary School Bhutta Kot(Male)  (P)*",Bhutta Kot,252060302,--,--,--,402,0,402,3,0,3
"",,Bhutta Kot,252060303,--,--,--,306,0,306,,,
"",,Total,,--,--,--,"1,549",0,"1,549",,,
39,"Govt.Giirls  Primary School Bhutta Kot(Female)  (P)*",Bhutta Kot,252060301,--,--,--,0,620,620,0,2,2
"",,Bhutta Kot,252060302,--,--,--,0,282,282,,,
"",,Bhutta Kot,252060303,--,--,--,0,210,210,,,
"",,Total,,--,--,--,0,"1,112","1,112",,,
40,Union Council Office Murtaza Abad (Male),Murtaza Abad,252060504,--,--,--,254,0,254,3,0,3
"",,Murtaza Abad,252060505,--,--,--,652,0,652,,,
"",,Murtaza Abad,252060506,--,--,--,556,0,556,,,
"",,Total,,--,--,--,"1,462",0,"1,462",,,
41,"Govt. Primary School Passan Wali MurtazaAbad (Female)",Murtaza Abad,252060504,--,--,--,0,152,152,0,2,2
"",,Murtaza Abad,252060505,--,--,--,0,481,481,,,
"",,Murtaza Abad,252060506,--,--,--,0,377,377,,,
"",,Total,,--,--,--,0,"1,010","1,010",,,
42,"Govt. Boys Primary School Tibb Chauhan(Male)",Tib Chohan,252060501,--,--,--,443,0,443,3,0,3
"",,Tib Chohan,252060502,--,--,--,643,0,643,,,
"",,Tib Chohan,252060503,--,--,--,406,0,406,,,
"",,Total,,--,--,--,"1,492",0,"1,492",,,
43,"Govt. Girls Primary School Tibb Chauhan(Female)",Tib Chohan,252060501,--,--,--,0,327,327,0,2,2
"",,Tib Chohan,252060502,--,--,--,0,522,522,,,
"",,Tib Chohan,252060503,--,--,--,0,311,311,,,
"",,Total,,--,--,--,0,"1,160","1,160",,,
44,"Govt. Boys Primary School Murad PurPanwaran Kot Mehdi Shah",Kot Mehdi Shah,252060603,--,--,--,595,455,"1,050",2,2,4
Kot Mehdi Shah,252060604,--,--,--,606,436,"1,042",,,,,
Total,,--,--,--,"1,201",891,"2,092",,,,,
Akbar Abad,252060601,--,--,--,987,0,987,,,,,
Akbar Abad,252060602,--,--,--,650,0,650,,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
"",,Total,,--,--,--,"1,637",0,"1,637",,,
46,"Govt. Boys Primary School Basti Gujran(Female)",Akbar Abad,252060601,--,--,--,0,717,717,0,2,2
"",,Akbar Abad,252060602,--,--,--,0,464,464,,,
"",,Total,,--,--,--,0,"1,181","1,181",,,
47,"Govt. Girls Primary School Pir Bhura Sultan(Male)",Pir Bhura Sultan,252060207,--,--,--,709,0,709,3,0,3
"",,Pir Bhura Sultan,252060208,--,--,--,757,0,757,,,
"",,Total,,--,--,--,"1,466",0,"1,466",,,
48,"Govt. Girls Primary School Pir Bhura Sultan(Female)",Pir Bhura Sultan,252060207,--,--,--,0,893,893,0,2,2
"",,Pir Bhura Sultan,252060208,--,--,--,0,434,434,,,
"",,Total,,--,--,--,0,"1,327","1,327",,,
49,"Govt. Boys High School Badli Sharif HighPortion (Male)",Badli Sharif,252060201,--,--,--,419,0,419,3,0,3
"",,Badli Sharif,252060202,--,--,--,570,0,570,,,
"",,Badli Sharif,252060203,--,--,--,786,0,786,,,
"",,Total,,--,--,--,"1,775",0,"1,775",,,
50,"Govt. Girls Elementary School Badli Sharif(Female)",Badli Sharif,252060201,--,--,--,0,272,272,0,2,2
"",,Badli Sharif,252060202,--,--,--,0,453,453,,,
"",,Badli Sharif,252060203,--,--,--,0,631,631,,,
"",,Total,,--,--,--,0,"1,356","1,356",,,
51,"Govt. Boys High School Badli Sharif MiddlePortion",Badli Sharif,252060204,--,--,--,498,413,911,2,2,4
"",,Badli Sharif,252060205,--,--,--,254,203,457,,,
"",,Badli Sharif,252060206,--,--,--,187,132,319,,,
"",,Total,,--,--,--,939,748,"1,687",,,
52,"Govt. Boys Elementary School Pir AbdulMalik (Male)",Pir Abdul Malik,252060701,--,--,--,303,0,303,4,0,4
Pir Abdul Malik,252060702,--,--,--,880,0,880,,,,,
Pir Abdul Malik,252060703,--,--,--,559,0,559,,,,,
"",,--,--,--,"1,742",0,"1,742",,,,,
Pir Abdul Malik,252060701,--,--,--,0,223,223,,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,Govt. Boys Elementar2y School Pir Abdul,3,4,5,6,7,8,9,10,11,12,13
"",Malik (Female),Pir Abdul Malik,252060703,--,--,--,0,376,376,,,
"",,Total,,--,--,--,0,"1,214","1,214",,,
54,"Govt. Girls Primary School Pir WaliMuhammad Sultan",Pir Wali Muhammad Sultan,252060704,--,--,--,657,596,"1,253",2,2,4
"",,Pir Wali Muhammad Sultan,252060705,--,--,--,472,309,781,,,
"",,,,--,--,--,"1,129",905,"2,034",,,
55,"Govt. Boys Primary School Qadir Abad(Male)",Qadir Abad,252070206,--,--,--,474,0,474,2,0,2
"",,Qadir Abad,252070207,--,--,--,428,0,428,,,
"",,Qadir Abad,252070208,--,--,--,361,0,361,,,
"",,Total,,--,--,--,"1,263",0,"1,263",,,
56,"Govt. Boys Primary School Qadir Abad(Female)",Qadir Abad,252070206,--,--,--,0,242,242,0,2,2
"",,Qadir Abad,252070207,--,--,--,0,251,251,,,
"",,Qadir Abad,252070208,--,--,--,0,227,227,,,
"",,Total,,--,--,--,0,720,720,,,
57,"Govt. Boys Primary School Basti AllahWasaya (P)*",Ashraf Abad,252070209,--,--,--,523,268,791,2,1,3
"",,Ashraf Abad,252070210,--,--,--,277,167,444,,,
"",,Total,,--,--,--,800,435,"1,235",,,
58,"Govt. Boys Primary School Bahudi PurMachhian (P)*",Bahodi Pur Machhian,252070201,--,--,--,273,205,478,2,2,4
"",,Bahodi Pur Machhian,252070202,--,--,--,167,131,298,,,
"",,Bahodi Pur Machhian,252070203,--,--,--,430,347,777,,,
"",,Total,,--,--,--,870,683,"1,553",,,
59,"Govt. Boys Primary School Bahudi PurMachhian (P)*",Bahodi Pur Machhian,252070204,--,--,--,374,328,702,1,1,2
"",,Bahodi Pur Machhian,252070205,--,--,--,331,213,544,,,
"",,Total,,--,--,--,705,541,"1,246",,,
60,"Govt. Girls Primary School Ali Pur Machhian(P)*",Ali Pur Machhian,252070406,--,--,--,518,338,856,2,1,3
"",,Ali Pur Machhian,252070407,--,--,--,413,242,655,,,
"",,Total,,--,--,--,931,580,"1,511",,,
61,Govt. Girls Primary School Chak No. 52/NP,Chak No. 53/NP,252070408,--,--,--,110,84,194,1,1,2
Chak No. 52/NP,252070409,--,--,--,322,200,522,,,,,
Total,,--,--,--,432,284,716,,,,,
Kot Kamu Shah,252070107,--,--,--,161,0,161,,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,Govt. Girls Primary Sc2hool Aziz Colony,3,4,5,6,7,8,9,10,11,12,13
"",(Male)  (P)*,Kot Kamu Shah,252070109,--,--,--,682,0,682,,,
"",,Total,,--,--,--,"1,276",0,"1,276",,,
63,"Govt. Girls Primary School Aziz Colony(Female)  (P)*",Kot Kamu Shah,252070107,--,--,--,0,117,117,0,2,2
"",,Kot Kamu Shah,252070108,--,--,--,0,326,326,,,
"",,Kot Kamu Shah,252070109,--,--,--,0,479,479,,,
"",,Total,,--,--,--,0,922,922,,,
64,"Govt. Girls Elementary School Maalik Pur(Male)  (P)*",Kot Kamu Shah,252070102,--,--,--,50,0,50,3,0,3
"",,Kot Kamu Shah,252070103,--,--,--,486,0,486,,,
"",,Kot Kamu Shah,252070104,--,--,--,505,0,505,,,
"",,Kot Kamu Shah,252070105,--,--,--,478,0,478,,,
"",,Total,,--,--,--,"1,519",0,"1,519",,,
65,"Govt. Girls Elementary School Maalik Pur(Female)  (P)*",Kot Kamu Shah,252070102,--,--,--,0,30,30,0,2,2
"",,Kot Kamu Shah,252070103,--,--,--,0,344,344,,,
"",,Kot Kamu Shah,252070104,--,--,--,0,269,269,,,
"",,Kot Kamu Shah,252070105,--,--,--,0,357,357,,,
"",,Total,,--,--,--,0,"1,000","1,000",,,
66,Govt. Boys Primary School Maalik Pur,Kot Kamu Shah,252070106,--,--,--,734,542,"1,276",2,1,3
"",,Kot Kamu Shah,252070101,--,--,--,250,113,363,,,
"",,Total,,--,--,--,984,655,"1,639",,,
67,"Govt. Boys High School Akram Abad (Male)(P)*",Akram Abad,252070110,--,--,--,793,0,793,4,0,4
"",,Akram Abad,252070111,--,--,--,800,0,800,,,
"",,Akram Abad,252070112,--,--,--,288,0,288,,,
"",,Total,,--,--,--,"1,881",0,"1,881",,,
68,"Govt. Girls High School Akram Abad(Female)",Akram Abad,252070110,--,--,--,0,546,546,0,3,3
Akram Abad,252070111,--,--,--,0,592,592,,,,,
Akram Abad,252070112,--,--,--,0,220,220,,,,,
Total,,--,--,--,0,"1,358","1,358",,,,,
Abdul Rehman,252070401,--,--,--,352,0,352,,,,,
Abdul Rehman,252070402,--,--,--,257,0,257,,,,,
Abdul Rehman,252070404,--,--,--,394,0,394,,,,,
"","No. & Name of Polling StationsGovt. Boys Elementary School Basti",In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male4,Female0,Total4,
1,2,3,4,5,6,7,8,9,10,11,12,13
"",,Total,,--,--,--,"1,690",0,"1,690",,,
70,"Govt. Girls Primary School Basti Maulvian(Female)",Abdul Rehman,252070401,--,--,--,0,254,254,0,3,3
"",,Abdul Rehman,252070402,--,--,--,0,188,188,,,
"",,Abdul Rehman,252070404,--,--,--,0,467,467,,,
"",,Abdul Rehman,252070405,--,--,--,0,425,425,,,
"",,Total,,--,--,--,0,"1,334","1,334",,,
71,"Govt. Boys Elementary School BastiMaulvian",Abdul Rehman,252070403,--,--,--,689,534,"1,223",1,1,2
72,"Govt. Girls High School Fateh Pur Araian(Male)  (P)*",Fateh Pur Araian,252070306,--,--,--,417,0,417,4,0,4
"",,Fateh Pur Araian,252070307,--,--,--,537,0,537,,,
"",,Fateh Pur Araian,252070308,--,--,--,185,0,185,,,
"",,Fateh Pur Araian,252070309,--,--,--,445,0,445,,,
"",,Fateh Pur Araian,252070310,--,--,--,196,0,196,,,
"",,Total,,--,--,--,"1,780",0,"1,780",,,
73,"Govt. Girls High School Fateh Pur Araian(Female)  (P)*",Fateh Pur Araian,252070306,--,--,--,0,285,285,0,3,3
"",,Fateh Pur Araian,252070307,--,--,--,0,461,461,,,
"",,Fateh Pur Araian,252070308,--,--,--,0,172,172,,,
"",,Fateh Pur Araian,252070309,--,--,--,0,323,323,,,
"",,Fateh Pur Araian,252070310,--,--,--,0,128,128,,,
"",,Total,,--,--,--,0,"1,369","1,369",,,
74,"Govt. Boys High School  Taj Garh HighPortion (Male)  (P)*",Taj Garh,252070301,--,--,--,502,0,502,4,0,4
Taj Garh,252070302,--,--,--,325,0,325,,,,,
Taj Garh,252070303,--,--,--,228,0,228,,,,,
Taj Garh,252070304,--,--,--,663,0,663,,,,,
Taj Garh,252070305,--,--,--,199,0,199,,,,,
Total,,--,--,--,"1,917",0,"1,917",,,,,
Taj Garh,252070301,--,--,--,0,351,351,,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
75,"Govt. Boys High School  Taj Garh MiddlePortion (Female)  (P)*",Taj Garh,252070303,--,--,--,0,178,178,0,2,2
"",,Taj Garh,252070304,--,--,--,0,458,458,,,
"",,Taj Garh,252070305,--,--,--,0,146,146,,,
"",,Total,,--,--,--,0,"1,355","1,355",,,
76,"Govt. Boys High School Dera Shammas(Male)  (P)*",Dera Shammas,252071101,--,--,--,141,0,141,4,0,4
"",,Dera Shammas,252071102,--,--,--,377,0,377,,,
"",,Dera Shammas,252071103,--,--,--,782,0,782,,,
"",,Dera Shammas,252071107,--,--,--,321,0,321,,,
"",,Total,,--,--,--,"1,621",0,"1,621",,,
77,"Govt. Boys High School Dera Shammas(Female)  (P)*",Dera Shammas,252071101,--,--,--,0,88,88,0,2,2
"",,Dera Shammas,252071102,--,--,--,0,311,311,,,
"",,Dera Shammas,252071103,--,--,--,0,613,613,,,
"",,Dera Shammas,252071107,--,--,--,0,287,287,,,
"",,Total,,--,--,--,0,"1,299","1,299",,,
78,"Govt. Girls Elementary School DeraShammas  (Male)  (P)*",Dera Shammas,252071104,--,--,--,847,0,847,3,0,3
"",,Dera Shammas,252071105,--,--,--,257,0,257,,,
"",,Dera Shammas,252071106,--,--,--,395,0,395,,,
"",,Total,,--,--,--,"1,499",0,"1,499",,,
